1,NumPartitions,Frequency Base (s),Frequency TMR (ns),Slowdown Factor,,2e-3,NumPartitions,Frequency Base (s),Frequency TMR (ns),Slowdown Factor,,1e-3,NumPartitions,Frequency Base (s),Frequency TMR (ns),Slowdown Factor,,9e-4,NumPartitions,Frequency Base (s),Frequency TMR (ns),Slowdown Factor,,8.88e-4,NumPartitions,Frequency Base (s),Frequency TMR (ns),Slowdown Factor,,8e-4,NumPartitions,Frequency Base (s),Frequency TMR (ns),Slowdown Factor,,5e-4,NumPartitions,Frequency Base (s),Frequency TMR (ns),Slowdown Factor,,2.5e-4,NumPartitions,Frequency Base (s),Frequency TMR (ns),Slowdown Factor,,1e-4,NumPartitions,Frequency Base (s),Frequency TMR (ns),Slowdown Factor,,5e-5,NumPartitions,Frequency Base (s),Frequency TMR (ns),Slowdown Factor,,4.4e-5,NumPartitions,Frequency Base (s),Frequency TMR (ns),Slowdown Factor,,1.49e-5,NumPartitions,Frequency Base (s),Frequency TMR (ns),Slowdown Factor,,1.48e-5,NumPartitions,Frequency Base (s),Frequency TMR (ns),Slowdown Factor,,1.47e-5,NumPartitions,Frequency Base (s),Frequency TMR (ns),Slowdown Factor,,1e-5,NumPartitions,Frequency Base (s),Frequency TMR (ns),Slowdown Factor,,
/home/dsmu186/ths/workflow/blifs/elliptic.blif,1,5.52232e-09,5.87866e-09,1.0645272276869142,,,1,5.52232e-09,5.87866e-09,1.0645272276869142,,,1,5.51542e-09,6.1936e-09,1.122960717406834,,,1,5.52232e-09,5.85106e-09,1.0595293282533427,,,1,5.52232e-09,5.85106e-09,1.0595293282533427,,,1,5.52232e-09,6.2143e-09,1.1253060307986498,,,1,5.52232e-09,6.2143e-09,1.1253060307986498,,,2,5.52232e-09,6.54304e-09,1.1848353590519927,,,4,5.52232e-09,8.63968e-09,1.5645018760231209,,,8,5.52232e-09,8.31094e-09,1.504972547769778,,,12,5.52232e-09,8.64658e-09,1.5657513508815135,,,98,5.52232e-09,1.20444e-08,2.1810398528154833,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,
/home/dsmu186/ths/workflow/blifs/frisc.blif,1,8.28334e-09,9.32476e-09,1.125724647304107,,,1,8.29024e-09,9.33856e-09,1.126452310186436,,,1,8.28334e-09,9.33856e-09,1.1273906419391213,,,1,8.28334e-09,9.33166e-09,1.126557644621614,,,1,8.29024e-09,9.33856e-09,1.126452310186436,,,1,8.28334e-09,9.32476e-09,1.125724647304107,,,1,8.29024e-09,9.33856e-09,1.126452310186436,,,2,8.29024e-09,1.07018e-08,1.2908914579071291,,,4,8.29024e-09,1.07432e-08,1.2958852819701239,,,8,8.29024e-09,1.2764e-08,1.539641795653684,,,12,8.29024e-09,1.41824e-08,1.7107345505075846,,,155,8.29024e-09,1.58744e-08,1.9148299687343187,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,
/home/dsmu186/ths/workflow/blifs/des.blif,1,2.15301e-09,2.49555e-09,1.1590981927626904,,,1,2.15301e-09,2.48865e-09,1.1558933771789262,,,1,2.13921e-09,2.48865e-09,1.1633500217369963,,,1,2.13921e-09,2.13231e-09,0.9967745102163883,,,1,2.15301e-09,2.48865e-09,1.1558933771789262,,,1,2.14611e-09,2.48865e-09,1.159609712456491,,,1,2.14611e-09,2.13231e-09,0.9935697611026462,,,1,2.13921e-09,2.48865e-09,1.1633500217369963,,,2,2.15301e-09,2.83809e-09,1.3181963855253807,,,4,2.13921e-09,3.20133e-09,1.4965010447782126,,,5,2.15301e-09,2.85189e-09,1.324606016692909,,,10,2.14611e-09,3.53697e-09,1.6480842081719949,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,
/home/dsmu186/ths/workflow/blifs/seq.blif,1,2.13921e-09,2.49555e-09,1.166575511520608,,,1,2.48865e-09,2.14611e-09,0.8623591103610392,,,1,2.14611e-09,2.48865e-09,1.159609712456491,,,1,2.48865e-09,2.49555e-09,1.0027725875474656,,,1,2.48865e-09,2.14611e-09,0.8623591103610392,,,1,2.13921e-09,2.48865e-09,1.1633500217369963,,,1,2.13921e-09,2.50245e-09,1.1698010013042197,,,1,2.48865e-09,2.49555e-09,1.0027725875474656,,,2,2.14611e-09,2.50245e-09,1.1660399513538449,,,4,2.14611e-09,3.18753e-09,1.485259376266827,,,6,2.14611e-09,3.87261e-09,1.804478801179809,,,11,2.13921e-09,3.87951e-09,1.81352461890137,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,
/home/dsmu186/ths/workflow/blifs/ex5p.blif,1,2.48175e-09,2.49555e-09,1.005560592323965,,,1,2.15301e-09,2.83119e-09,1.3149915699416166,,,1,2.48865e-09,2.49555e-09,1.0027725875474656,,,1,2.15301e-09,2.84499e-09,1.3214012011091447,,,1,2.15301e-09,2.83119e-09,1.3149915699416166,,,1,2.48175e-09,2.83809e-09,1.1435841644001208,,,1,2.13921e-09,2.84499e-09,1.3299255332576045,,,1,2.48175e-09,2.83809e-09,1.1435841644001208,,,2,2.14611e-09,2.83809e-09,1.322434544361659,,,3,2.48175e-09,2.83119e-09,1.1408038682381385,,,4,2.15301e-09,3.85881e-09,1.7922861482296875,,,7,1.79667e-09,3.53007e-09,1.964784851976156,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,
/home/dsmu186/ths/workflow/blifs/diffeq.blif,1,5.17288e-09,5.52232e-09,1.0675523112850096,,,1,5.17288e-09,5.17978e-09,1.0013338797729698,,,1,5.17288e-09,5.17978e-09,1.0013338797729698,,,1,5.17288e-09,5.17978e-09,1.0013338797729698,,,1,5.17288e-09,5.51542e-09,1.0662184315120398,,,1,5.17288e-09,5.51542e-09,1.0662184315120398,,,1,5.17288e-09,5.51542e-09,1.0662184315120398,,,1,5.17288e-09,5.17978e-09,1.0013338797729698,,,2,5.17288e-09,5.20048e-09,1.0053355190918791,,,4,5.17288e-09,7.9684e-09,1.5404184902800762,,,5,5.17288e-09,7.63966e-09,1.476867818313976,,,31,5.17288e-09,8.62588e-09,1.6675198342122763,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,
/home/dsmu186/ths/workflow/blifs/bigkey.blif,1,1.33555e-09,1.33555e-09,1.0,,,1,1.33555e-09,1.44723e-09,1.0836209801205496,,,1,1.33555e-09,1.33555e-09,1.0,,,1,1.32865e-09,1.33555e-09,1.0051932412599256,,,1,1.33555e-09,1.44723e-09,1.0836209801205496,,,1,1.32865e-09,2.05552e-09,1.5470740977684116,,,1,1.33555e-09,1.44723e-09,1.0836209801205496,,,1,1.33555e-09,1.33555e-09,1.0,,,2,1.33555e-09,2.05552e-09,1.5390812773763618,,,4,1.32865e-09,2.03443e-09,1.5312008429609,,,6,1.32865e-09,2.37007e-09,1.7838181612915365,,,11,1.33555e-09,2.37007e-09,1.7746022238029275,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,
/home/dsmu186/ths/workflow/blifs/alu4.blif,1,2.14611e-09,2.83119e-09,1.319219424912982,,,1,2.48175e-09,2.48865e-09,1.0027802961619825,,,1,2.15301e-09,2.83119e-09,1.3149915699416166,,,1,2.15301e-09,2.81739e-09,1.3085819387740882,,,1,2.48865e-09,2.83119e-09,1.137640889638961,,,1,2.48865e-09,2.49555e-09,1.0027725875474656,,,1,1.80357e-09,2.83119e-09,1.5697699562534306,,,1,2.47485e-09,2.83119e-09,1.1439844839081157,,,2,2.48865e-09,2.84499e-09,1.1431860647338918,,,4,2.48175e-09,2.83809e-09,1.1435841644001208,,,5,2.13921e-09,3.18753e-09,1.4900500652109891,,,10,2.48175e-09,3.52317e-09,1.4196313085524328,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,
/home/dsmu186/ths/workflow/blifs/apex2.blif,1,2.50245e-09,2.83119e-09,1.1313672600851166,,,1,2.83809e-09,2.84499e-09,1.0024312125408286,,,1,2.49555e-09,3.16683e-09,1.268990803630462,,,1,2.83809e-09,2.83119e-09,0.9975687874591714,,,1,2.83809e-09,2.84499e-09,1.0024312125408286,,,1,2.83809e-09,2.85189e-09,1.0048624250816571,,,1,2.83809e-09,2.82429e-09,0.995137574918343,,,1,2.83809e-09,2.83119e-09,0.9975687874591714,,,2,2.83119e-09,3.53007e-09,1.2468502643764636,,,4,2.50245e-09,3.53697e-09,1.4134028651921116,,,6,2.83119e-09,3.52317e-09,1.2444131266357963,,,12,2.49555e-09,4.20825e-09,1.6863016168780427,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,
/home/dsmu186/ths/workflow/blifs/tseng.blif,1,4.4878e-09,5.52232e-09,1.230518294041624,,,1,4.4878e-09,5.52232e-09,1.230518294041624,,,1,4.4878e-09,5.52232e-09,1.230518294041624,,,1,4.4878e-09,5.52232e-09,1.230518294041624,,,1,4.4878e-09,5.52232e-09,1.230518294041624,,,1,4.4878e-09,5.52232e-09,1.230518294041624,,,1,4.81654e-09,5.52232e-09,1.1465325731749347,,,1,4.4878e-09,5.52232e-09,1.230518294041624,,,2,4.4878e-09,5.52232e-09,1.230518294041624,,,3,4.81654e-09,7.24192e-09,1.503552342552953,,,4,4.4878e-09,7.25572e-09,1.616765453005927,,,17,4.4878e-09,8.98222e-09,2.0014751102990327,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,
/home/dsmu186/ths/workflow/blifs/s298.blif,1,5.52922e-09,7.27642e-09,1.3159939376620933,,,1,5.52232e-09,7.28332e-09,1.3188877138593924,,,1,5.52232e-09,6.92698e-09,1.2543604861724782,,,1,5.52922e-09,7.27642e-09,1.3159939376620933,,,1,5.52922e-09,7.27642e-09,1.3159939376620933,,,1,5.52922e-09,7.27642e-09,1.3159939376620933,,,1,5.52922e-09,7.27642e-09,1.3159939376620933,,,1,5.52922e-09,7.26262e-09,1.3134981064236908,,,3,5.52232e-09,8.31784e-09,1.5062220226281708,,,5,5.52922e-09,8.26915e-09,1.4955364409446539,,,7,5.52922e-09,8.64658e-09,1.563797425314963,,,15,5.51542e-09,1.03731e-08,1.880745256027646,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,
/home/dsmu186/ths/workflow/blifs/apex4.blif,1,2.14611e-09,2.50245e-09,1.1660399513538449,,,1,2.15301e-09,2.48865e-09,1.1558933771789262,,,1,2.14611e-09,2.50245e-09,1.1660399513538449,,,1,2.15301e-09,2.48865e-09,1.1558933771789262,,,1,2.13921e-09,2.50245e-09,1.1698010013042197,,,1,2.14611e-09,2.49555e-09,1.162824831905168,,,1,2.13921e-09,2.49555e-09,1.166575511520608,,,1,2.14611e-09,2.50245e-09,1.1660399513538449,,,2,2.15301e-09,2.83809e-09,1.3181963855253807,,,3,2.14611e-09,3.18753e-09,1.485259376266827,,,4,1.80357e-09,3.50937e-09,1.9457908481511668,,,8,2.14611e-09,2.82429e-09,1.3160043054643051,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,
/home/dsmu186/ths/workflow/blifs/s38584.1.blif,1,3.21552e-09,4.61328e-09,1.4346917450365724,,,1,3.21552e-09,4.61328e-09,1.4346917450365724,,,1,3.21552e-09,4.61328e-09,1.4346917450365724,,,1,3.18063e-09,4.61328e-09,1.450429631865385,,,1,3.21552e-09,4.61328e-09,1.4346917450365724,,,1,3.21552e-09,4.61328e-09,1.4346917450365724,,,2,3.09694e-09,5.6478e-09,1.823671107609447,,,3,3.18063e-09,5.6547e-09,1.7778553305477218,,,7,3.21552e-09,5.99034e-09,1.862945962083893,,,14,3.18063e-09,5.99034e-09,1.8833815942124674,,,20,3.21552e-09,5.98344e-09,1.860800119420809,,,104,3.18063e-09,5.27037e-09,1.6570207789022928,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,
/home/dsmu186/ths/workflow/blifs/clma.blif,1,5.20048e-09,5.52922e-09,1.063213395686552,,,1,5.20048e-09,5.20048e-09,1.0,,,1,5.20048e-09,5.52922e-09,1.063213395686552,,,1,5.20048e-09,5.54302e-09,1.0658669968925945,,,1,4.78855e-09,5.54302e-09,1.157557089306784,,,1,5.19358e-09,5.17978e-09,0.9973428733166717,,,2,5.20048e-09,5.87866e-09,1.1304071931821678,,,4,5.20048e-09,6.235e-09,1.1989277912808047,,,9,5.20048e-09,8.65348e-09,1.6639771713380305,,,18,5.20048e-09,7.9477e-09,1.5282627757437774,,,27,5.20048e-09,9.688e-09,1.8629049626188352,,,63,4.11037e-09,1.00305e-08,2.440291263316928,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,
/home/dsmu186/ths/workflow/blifs/s38417.blif,1,4.14526e-09,4.85104e-09,1.1702619377312882,,,1,4.15906e-09,4.85104e-09,1.1663789413954115,,,1,4.15906e-09,4.83724e-09,1.1630608839497385,,,1,4.15906e-09,4.84414e-09,1.164719912672575,,,1,4.13836e-09,4.85104e-09,1.1722131472370698,,,1,4.15906e-09,4.85104e-09,1.1663789413954115,,,2,4.14526e-09,4.85104e-09,1.1702619377312882,,,3,4.15906e-09,5.19358e-09,1.2487388977316989,,,7,4.13836e-09,6.235e-09,1.5066354787886989,,,13,4.15906e-09,6.59134e-09,1.5848148379681946,,,20,4.15906e-09,6.58444e-09,1.5831558092453581,,,93,4.15906e-09,8.28334e-09,1.991637533481123,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,
/home/dsmu186/ths/workflow/blifs/dsip.blif,1,1.33555e-09,1.44723e-09,1.0836209801205496,,,1,1.33555e-09,1.44723e-09,1.0836209801205496,,,1,1.10469e-09,1.44723e-09,1.3100779404176737,,,1,1.10469e-09,1.33555e-09,1.2089817052747829,,,1,1.10469e-09,1.32865e-09,1.2027356090849015,,,1,1.10469e-09,1.33555e-09,1.2089817052747829,,,1,1.33555e-09,1.44723e-09,1.0836209801205496,,,1,1.10469e-09,1.44723e-09,1.3100779404176737,,,2,1.33555e-09,2.37697e-09,1.7797686346449029,,,3,1.33555e-09,2.37007e-09,1.7746022238029275,,,5,1.10469e-09,2.02063e-09,1.8291375861101302,,,21,1.33555e-09,2.02063e-09,1.5129572086406349,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,
/home/dsmu186/ths/workflow/blifs/spla.blif,1,2.83119e-09,2.84499e-09,1.0048742754813347,,,1,2.83809e-09,2.83119e-09,0.9975687874591714,,,1,2.49555e-09,3.18063e-09,1.2745206467512171,,,1,2.83119e-09,3.18753e-09,1.1258622699288992,,,1,2.83809e-09,2.84499e-09,1.0024312125408286,,,1,2.83119e-09,3.18753e-09,1.1258622699288992,,,1,2.83119e-09,3.18753e-09,1.1258622699288992,,,2,2.82429e-09,3.19443e-09,1.1310559468043295,,,4,2.83809e-09,4.21515e-09,1.4852066002135238,,,8,2.83119e-09,3.53697e-09,1.249287402117131,,,12,2.83119e-09,3.87261e-09,1.367838258824028,,,24,2.83809e-09,4.20825e-09,1.4827753876726952,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,
/home/dsmu186/ths/workflow/blifs/misex3.blif,1,1.80357e-09,2.48175e-09,1.3760208918977361,,,1,1.79667e-09,2.49555e-09,1.3889862913055822,,,1,2.15301e-09,2.83809e-09,1.3181963855253807,,,1,2.14611e-09,2.83119e-09,1.319219424912982,,,1,2.14611e-09,2.82429e-09,1.3160043054643051,,,1,2.14611e-09,2.49555e-09,1.162824831905168,,,1,2.13921e-09,2.48175e-09,1.1601245319533846,,,1,2.48175e-09,2.48175e-09,1.0,,,2,2.13231e-09,2.84499e-09,1.3342290755096586,,,3,2.14611e-09,2.48865e-09,1.159609712456491,,,5,2.13921e-09,3.18063e-09,1.4868245754273772,,,9,2.14611e-09,3.18063e-09,1.48204425681815,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,
/home/dsmu186/ths/workflow/blifs/ex1010.blif,1,2.49555e-09,2.83809e-09,1.1372603233756085,,,1,2.83119e-09,3.18063e-09,1.1234251321882318,,,1,2.49555e-09,2.83809e-09,1.1372603233756085,,,1,2.50245e-09,2.83809e-09,1.1341245579332253,,,1,2.48865e-09,2.83809e-09,1.1404134771864263,,,1,2.49555e-09,2.83809e-09,1.1372603233756085,,,1,2.48865e-09,2.83809e-09,1.1404134771864263,,,2,2.83119e-09,3.85881e-09,1.3629639833426932,,,5,2.50245e-09,3.19443e-09,1.2765210094107773,,,10,2.50245e-09,4.22895e-09,1.689923874602889,,,15,2.49555e-09,3.88641e-09,1.5573360581835667,,,29,2.83119e-09,3.88641e-09,1.3727125343053628,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,
/home/dsmu186/ths/workflow/blifs/pdc.blif,1,2.84499e-09,3.18753e-09,1.1204011261902502,,,1,2.50245e-09,2.84499e-09,1.1368818557813343,,,1,3.18753e-09,3.19443e-09,1.0021646855088422,,,1,2.85189e-09,3.19443e-09,1.1201098219075771,,,1,3.18063e-09,3.17373e-09,0.9978306184623801,,,1,2.84499e-09,3.19443e-09,1.1228264422722047,,,1,2.83119e-09,2.84499e-09,1.0048742754813347,,,2,3.17373e-09,3.18753e-09,1.0043481959713019,,,5,2.85189e-09,4.57149e-09,1.602968557693319,,,10,2.85189e-09,4.22205e-09,1.4804392876303083,,,15,2.85189e-09,4.90713e-09,1.7206589314454623,,,29,2.84499e-09,4.55769e-09,1.602005630951251,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,,,
